dt_iso,temp,humidity,wind_speed,clouds_all,pressure,dew_point
2023-10-18 01:00:00+00:00,282.41,80,5.34,12,1013,279.14
2023-10-18 02:00:00+00:00,282.09,82,4.94,25,1012,279.19
2023-10-18 03:00:00+00:00,282.42,81,4.77,54,1012,279.33
2023-10-18 04:00:00+00:00,281.55,84,4.57,72,1011,279.01
2023-10-18 05:00:00+00:00,281.14,86,4.14,58,1011,278.94
2023-10-18 06:00:00+00:00,280.63,88,3.91,47,1011,278.77
2023-10-18 07:00:00+00:00,281.36,89,4.07,54,1012,279.66
2023-10-18 08:00:00+00:00,283.17,90,3.96,75,1012,281.61
2023-10-18 09:00:00+00:00,283.91,87,0.45,76,1012,281.84
2023-10-18 10:00:00+00:00,285.03,83,3.41,91,1012,282.24
2023-10-18 11:00:00+00:00,285.91,79,2.31,92,1012,282.36
2023-10-18 12:00:00+00:00,286.4,76,1.5,90,1011,282.27
2023-10-18 13:00:00+00:00,286.36,74,0.81,82,1010,281.83
2023-10-18 14:00:00+00:00,286.55,72,1.29,94,1011,281.61
2023-10-18 15:00:00+00:00,284.99,74,1.3,65,1011,280.51
2023-10-18 16:00:00+00:00,283.47,80,1.39,73,1011,280.18
2023-10-18 17:00:00+00:00,281.52,83,2.29,61,1011,278.81
2023-10-18 18:00:00+00:00,281.51,83,3.81,46,1010,278.8
2023-10-18 19:00:00+00:00,280.83,86,5.61,94,1011,278.64
2023-10-18 20:00:00+00:00,280.44,88,6.78,100,1011,278.59
2023-10-18 21:00:00+00:00,279.4,86,7.27,100,1010,277.24
2023-10-18 22:00:00+00:00,280.43,86,7.0,100,1012,278.25
2023-10-18 23:00:00+00:00,279.05,87,7.28,100,1010,277.06
2023-10-19 00:00:00+00:00,278.83,88,7.78,99,1009,277.0
2023-10-19 01:00:00+00:00,279.3,88,8.06,100,1009,277.46
2023-10-19 02:00:00+00:00,279.82,85,7.86,99,1009,277.48
2023-10-19 03:00:00+00:00,279.76,88,7.95,100,1009,277.92
2023-10-19 04:00:00+00:00,279.12,83,8.13,100,1006,276.46
2023-10-19 05:00:00+00:00,279.14,83,8.62,100,1006,276.48
2023-10-19 06:00:00+00:00,279.64,82,9.27,100,1005,276.79
2023-10-19 07:00:00+00:00,280.16,82,9.59,100,1005,277.3
2023-10-19 08:00:00+00:00,280.82,78,9.99,100,1004,277.23
2023-10-19 09:00:00+00:00,280.83,78,9.89,100,1004,277.24
2023-10-19 10:00:00+00:00,280.32,78,9.65,100,1005,276.75
2023-10-19 11:00:00+00:00,280.44,76,9.13,100,1005,276.5
2023-10-19 12:00:00+00:00,280.13,76,9.29,100,1005,276.2
2023-10-19 13:00:00+00:00,280.13,74,10.22,100,1004,275.82
2023-10-19 14:00:00+00:00,279.64,71,10.15,100,1003,274.77
2023-10-19 15:00:00+00:00,279.64,71,10.26,100,1003,274.77
2023-10-19 16:00:00+00:00,279.31,73,10.06,100,1002,274.84
2023-10-19 17:00:00+00:00,278.96,74,9.89,100,1003,274.69
2023-10-19 18:00:00+00:00,278.64,74,9.97,100,1002,274.38
2023-10-19 19:00:00+00:00,278.73,76,9.97,100,1002,274.84
2023-10-19 20:00:00+00:00,277.9,80,9.8,98,1003,274.75
2023-10-19 21:00:00+00:00,277.84,78,9.75,100,1003,274.34
2023-10-19 22:00:00+00:00,277.84,76,9.81,100,1003,273.98
2023-10-19 23:00:00+00:00,277.65,75,9.74,100,1003,273.61
2023-10-20 00:00:00+00:00,277.86,74,9.48,100,1003,273.63
2023-10-20 01:00:00+00:00,277.33,78,9.68,99,1002,273.84
2023-10-20 02:00:00+00:00,277.65,78,9.96,100,1001,274.15
2023-10-20 03:00:00+00:00,277.33,76,9.97,100,1001,273.48
2023-10-20 04:00:00+00:00,277.33,76,10.02,100,1000,273.48
2023-10-20 05:00:00+00:00,277.33,76,10.07,100,1001,273.48
2023-10-20 06:00:00+00:00,277.31,76,10.02,99,1000,273.46
2023-10-20 07:00:00+00:00,277.33,76,10.53,100,1000,273.48
2023-10-20 08:00:00+00:00,278.17,75,11.06,99,1000,274.11
2023-10-20 09:00:00+00:00,279.22,69,10.61,100,999,273.97
2023-10-20 10:00:00+00:00,279.06,66,10.07,98,999,273.2
2023-10-20 11:00:00+00:00,280.11,66,10.31,100,999,274.2
2023-10-20 12:00:00+00:00,279.96,65,11.13,100,999,273.85
2023-10-20 13:00:00+00:00,279.64,67,0.45,100,999,273.96
2023-10-20 14:00:00+00:00,279.62,64,13.01,100,998,273.31
2023-10-20 15:00:00+00:00,279.29,63,13.3,100,997,272.83
2023-10-20 16:00:00+00:00,278.92,65,13.15,100,996,272.89
2023-10-20 17:00:00+00:00,279.45,64,13.62,100,997,273.15
2023-10-20 18:00:00+00:00,279.45,64,0.45,100,995,273.15
2023-10-20 19:00:00+00:00,278.43,74,0.45,100,995,274.18
2023-10-20 20:00:00+00:00,278.06,82,13.73,100,995,275.25
2023-10-20 21:00:00+00:00,278.54,89,14.18,100,995,276.88
2023-10-20 22:00:00+00:00,278.21,91,13.21,100,994,276.86
2023-10-20 23:00:00+00:00,278.54,92,12.59,100,994,277.35
2023-10-21 00:00:00+00:00,278.54,94,12.55,100,993,277.65
2023-10-21 01:00:00+00:00,279.24,94,11.79,100,993,278.35
2023-10-21 02:00:00+00:00,279.26,94,11.2,100,993,278.37
2023-10-21 03:00:00+00:00,280.3,95,10.21,100,993,279.55
2023-10-21 04:00:00+00:00,280.65,94,8.97,100,993,279.75
2023-10-21 05:00:00+00:00,280.72,94,8.13,100,993,279.82
2023-10-21 06:00:00+00:00,280.72,94,8.03,100,994,279.82
2023-10-21 07:00:00+00:00,280.68,94,7.78,100,994,279.78
2023-10-21 08:00:00+00:00,280.87,94,7.21,100,995,279.97
2023-10-21 09:00:00+00:00,281.24,94,6.3,100,994,280.33
2023-10-21 10:00:00+00:00,281.6,94,4.6,100,995,280.69
2023-10-21 11:00:00+00:00,281.93,94,4.77,100,996,281.02
2023-10-21 12:00:00+00:00,282.26,94,5.16,100,996,281.35
2023-10-21 13:00:00+00:00,282.6,94,4.81,100,997,281.68
2023-10-21 14:00:00+00:00,282.76,94,4.86,100,997,281.84
2023-10-21 15:00:00+00:00,282.43,92,4.96,100,998,281.2
2023-10-21 16:00:00+00:00,281.94,91,4.58,100,998,280.55
2023-10-21 17:00:00+00:00,281.75,91,4.01,100,999,280.37
2023-10-21 18:00:00+00:00,281.77,91,3.74,100,999,280.39
2023-10-21 19:00:00+00:00,281.61,91,3.28,100,999,280.23
2023-10-21 20:00:00+00:00,281.59,92,3.13,100,999,280.37
2023-10-21 21:00:00+00:00,281.61,92,3.09,100,1000,280.39
2023-10-21 22:00:00+00:00,282.1,92,2.98,100,1001,280.87
2023-10-21 23:00:00+00:00,282.33,92,2.67,100,1000,281.1
2023-10-22 00:00:00+00:00,282.33,94,2.43,89,1001,281.42
2023-10-22 01:00:00+00:00,282.35,94,2.31,64,1001,281.44
2023-10-22 02:00:00+00:00,282.88,94,2.56,35,1001,281.96
2023-10-22 03:00:00+00:00,283.07,94,3.09,19,1001,282.15
2023-10-22 04:00:00+00:00,282.86,94,3.71,40,1001,281.94
2023-10-22 05:00:00+00:00,283.18,94,4.05,66,1001,282.26
2023-10-22 06:00:00+00:00,282.69,94,4.44,99,1002,281.77
2023-10-22 07:00:00+00:00,282.67,94,4.49,99,1002,281.75
2023-10-22 08:00:00+00:00,283.51,94,4.56,98,1002,282.59
2023-10-22 09:00:00+00:00,284.38,92,4.99,95,1002,283.13
2023-10-22 10:00:00+00:00,285.15,92,4.45,69,1002,283.89
2023-10-22 11:00:00+00:00,286.73,90,4.27,20,1002,285.12
2023-10-22 12:00:00+00:00,287.7,86,4.95,67,1002,285.39
2023-10-22 13:00:00+00:00,287.04,86,4.71,86,1002,284.74
2023-10-22 14:00:00+00:00,286.82,83,4.21,66,1002,283.99
2023-10-22 15:00:00+00:00,285.67,84,4.01,93,1002,283.04
2023-10-22 16:00:00+00:00,285.16,87,4.11,100,1003,283.07
2023-10-22 17:00:00+00:00,284.97,89,4.57,100,1003,283.22
2023-10-22 18:00:00+00:00,284.58,90,5.32,100,1003,283.0
2023-10-22 19:00:00+00:00,284.25,91,5.69,100,1003,282.84
2023-10-22 20:00:00+00:00,284.24,91,5.79,100,1004,282.83
2023-10-22 21:00:00+00:00,284.22,91,5.79,100,1004,282.81
2023-10-22 22:00:00+00:00,284.22,91,5.73,99,1005,282.81
2023-10-22 23:00:00+00:00,283.74,91,5.4,90,1005,282.33
2023-10-23 00:00:00+00:00,283.72,91,5.28,81,1005,282.31
2023-10-23 01:00:00+00:00,283.47,90,5.12,58,1006,281.9
2023-10-23 02:00:00+00:00,282.79,91,4.85,55,1007,281.39
2023-10-23 03:00:00+00:00,281.74,92,4.62,43,1007,280.52
2023-10-23 04:00:00+00:00,281.76,94,4.49,34,1007,280.85
2023-10-23 05:00:00+00:00,281.55,94,4.24,40,1007,280.64
2023-10-23 06:00:00+00:00,281.55,94,3.89,41,1007,280.64
2023-10-23 07:00:00+00:00,282.95,94,4.04,69,1008,282.03
2023-10-23 08:00:00+00:00,283.36,94,4.22,71,1009,282.44
2023-10-23 09:00:00+00:00,283.9,91,4.8,69,1009,282.49
2023-10-23 10:00:00+00:00,285.38,86,5.23,47,1008,283.11
2023-10-23 11:00:00+00:00,285.92,81,5.4,51,1010,282.75
2023-10-23 12:00:00+00:00,286.04,78,5.47,53,1009,282.3
2023-10-23 13:00:00+00:00,285.3,83,4.66,49,1009,282.5
2023-10-23 14:00:00+00:00,285.13,82,3.94,36,1009,282.16
2023-10-23 15:00:00+00:00,285.13,82,3.27,52,1009,282.16
2023-10-23 16:00:00+00:00,284.24,82,2.75,49,1009,281.29
2023-10-23 17:00:00+00:00,283.32,83,2.76,53,1009,280.57
2023-10-23 18:00:00+00:00,283.02,84,2.69,93,1009,280.45
2023-10-23 19:00:00+00:00,283.17,86,2.29,100,1009,280.94
2023-10-23 20:00:00+00:00,282.53,88,1.83,100,1009,280.65
2023-10-23 21:00:00+00:00,280.73,90,1.93,100,1010,279.2
2023-10-23 22:00:00+00:00,280.44,95,1.93,100,1013,279.69
2023-10-23 23:00:00+00:00,279.45,96,1.57,100,1013,278.86
2023-10-24 00:00:00+00:00,279.45,96,1.72,100,1013,278.86
2023-10-24 01:00:00+00:00,278.78,97,1.77,100,1013,278.34
2023-10-24 02:00:00+00:00,279.33,97,1.18,100,1012,278.89
2023-10-24 03:00:00+00:00,280.32,96,2.3,100,1012,279.73
2023-10-24 04:00:00+00:00,279.9,94,3.52,100,1008,279.0
2023-10-24 05:00:00+00:00,280.1,95,3.7,100,1009,279.36
2023-10-24 06:00:00+00:00,281.81,95,4.57,100,1012,281.06
2023-10-24 07:00:00+00:00,281.16,94,5.44,97,1009,280.25
2023-10-24 08:00:00+00:00,282.0,94,6.09,96,1009,281.09
2023-10-24 09:00:00+00:00,283.16,94,5.85,100,1007,282.24
2023-10-24 10:00:00+00:00,284.21,90,6.74,98,1007,282.63
2023-10-24 11:00:00+00:00,285.43,84,6.89,100,1007,282.81
2023-10-24 12:00:00+00:00,285.12,82,7.48,100,1007,282.15
2023-10-24 13:00:00+00:00,284.76,82,7.26,100,1006,281.8
2023-10-24 14:00:00+00:00,284.22,83,8.41,100,1005,281.45
2023-10-24 15:00:00+00:00,283.71,84,8.69,100,1005,281.12
2023-10-24 16:00:00+00:00,283.15,87,9.03,100,1005,281.09
2023-10-24 17:00:00+00:00,282.8,88,9.12,100,1004,280.91
2023-10-24 18:00:00+00:00,282.79,89,9.22,100,1003,281.07
2023-10-24 19:00:00+00:00,281.75,91,9.28,100,1004,280.37
2023-10-24 20:00:00+00:00,281.75,92,9.41,100,1004,280.53
2023-10-24 21:00:00+00:00,281.74,92,9.36,100,1003,280.52
2023-10-24 22:00:00+00:00,281.4,92,9.37,100,1002,280.18
2023-10-24 23:00:00+00:00,281.4,94,9.15,100,1002,280.49
2023-10-25 00:00:00+00:00,281.4,94,8.94,100,1001,280.49
2023-10-25 01:00:00+00:00,281.73,94,8.38,100,1001,280.82
2023-10-25 02:00:00+00:00,281.75,94,7.73,100,1001,280.84
2023-10-25 03:00:00+00:00,281.75,94,7.24,100,1001,280.84
2023-10-25 04:00:00+00:00,281.75,94,6.96,100,1000,280.84
2023-10-25 05:00:00+00:00,282.08,94,6.62,100,1000,281.17
2023-10-25 06:00:00+00:00,282.08,94,6.2,100,1000,281.17
2023-10-25 07:00:00+00:00,282.29,94,5.85,100,1001,281.38
2023-10-25 08:00:00+00:00,282.09,94,5.99,100,1001,281.18
2023-10-25 09:00:00+00:00,282.62,94,6.33,100,1001,281.7
2023-10-25 10:00:00+00:00,282.64,94,5.84,100,1001,281.72
2023-10-25 11:00:00+00:00,282.97,94,7.51,100,1001,282.05
2023-10-25 12:00:00+00:00,282.64,94,7.32,100,1000,281.72
2023-10-25 13:00:00+00:00,282.95,94,6.91,100,999,282.03
2023-10-25 14:00:00+00:00,282.62,94,6.05,100,999,281.7
2023-10-25 15:00:00+00:00,282.31,94,6.57,100,999,281.4
2023-10-25 16:00:00+00:00,281.61,92,6.76,100,999,280.39
2023-10-25 17:00:00+00:00,281.59,92,6.87,100,999,280.37
2023-10-25 18:00:00+00:00,281.59,91,6.84,100,999,280.21
2023-10-25 19:00:00+00:00,281.25,91,6.91,100,1000,279.87
2023-10-25 20:00:00+00:00,281.24,91,7.08,100,999,279.86
2023-10-25 21:00:00+00:00,281.04,91,7.2,100,999,279.66
2023-10-25 22:00:00+00:00,281.04,90,7.06,100,998,279.5
2023-10-25 23:00:00+00:00,280.87,90,7.05,100,998,279.34
2023-10-26 00:00:00+00:00,280.87,90,6.78,100,998,279.34
2023-10-26 01:00:00+00:00,280.54,90,6.63,100,998,279.01
2023-10-26 02:00:00+00:00,280.54,89,6.46,100,997,278.85
2023-10-26 03:00:00+00:00,280.52,89,6.48,100,997,278.83
2023-10-26 04:00:00+00:00,280.5,89,6.5,100,997,278.81
2023-10-26 05:00:00+00:00,280.52,89,6.17,100,997,278.83
2023-10-26 06:00:00+00:00,280.5,89,5.93,100,997,278.81
2023-10-26 07:00:00+00:00,280.52,89,5.8,100,997,278.83
2023-10-26 08:00:00+00:00,280.52,88,5.77,100,997,278.67
2023-10-26 09:00:00+00:00,280.85,88,6.32,100,997,278.99
2023-10-26 10:00:00+00:00,280.85,87,6.39,100,997,278.83
2023-10-26 11:00:00+00:00,281.2,86,6.54,100,997,279.0
2023-10-26 12:00:00+00:00,280.87,87,5.52,100,997,278.85
2023-10-26 13:00:00+00:00,280.85,87,5.11,100,997,278.83
2023-10-26 14:00:00+00:00,280.85,87,4.82,100,997,278.83
2023-10-26 15:00:00+00:00,280.36,88,4.77,100,997,278.51
2023-10-26 16:00:00+00:00,280.15,88,5.01,100,997,278.3
2023-10-26 17:00:00+00:00,279.8,90,4.8,100,997,278.28
2023-10-26 18:00:00+00:00,279.8,90,4.56,96,997,278.28
2023-10-26 19:00:00+00:00,279.8,90,4.48,78,996,278.28
2023-10-26 20:00:00+00:00,279.47,91,4.24,93,996,278.11
2023-10-26 21:00:00+00:00,279.8,90,4.29,88,997,278.28
2023-10-26 22:00:00+00:00,279.47,90,4.52,96,997,277.95
2023-10-26 23:00:00+00:00,279.47,89,4.25,97,997,277.79
2023-10-27 00:00:00+00:00,278.98,89,4.23,93,997,277.31
2023-10-27 01:00:00+00:00,278.76,89,4.45,89,996,277.09
2023-10-27 02:00:00+00:00,278.75,89,4.6,66,995,277.08
2023-10-27 03:00:00+00:00,278.76,89,4.77,80,994,277.09
2023-10-27 04:00:00+00:00,278.75,89,4.91,83,995,277.08
2023-10-27 05:00:00+00:00,278.75,89,4.88,89,995,277.08
2023-10-27 06:00:00+00:00,278.75,89,4.73,87,995,277.08
2023-10-27 07:00:00+00:00,278.96,88,4.74,88,995,277.13
2023-10-27 08:00:00+00:00,279.78,87,4.91,90,995,277.77
2023-10-27 09:00:00+00:00,280.44,83,5.72,83,996,277.75
2023-10-27 10:00:00+00:00,281.11,80,5.6,100,995,277.88
2023-10-27 11:00:00+00:00,280.78,79,5.51,100,995,277.38
2023-10-27 12:00:00+00:00,279.84,83,5.23,100,998,277.16
2023-10-27 13:00:00+00:00,280.46,79,4.75,100,994,277.06
2023-10-27 14:00:00+00:00,280.29,80,4.27,100,995,277.08
2023-10-27 15:00:00+00:00,279.8,81,4.07,100,995,276.78
2023-10-27 16:00:00+00:00,279.22,83,4.47,100,995,276.55
2023-10-27 17:00:00+00:00,278.75,84,4.44,100,996,276.26
2023-10-27 18:00:00+00:00,278.73,86,4.49,100,997,276.58
2023-10-27 19:00:00+00:00,278.4,86,4.7,100,997,276.25
2023-10-27 20:00:00+00:00,278.4,86,4.64,100,997,276.25
2023-10-27 21:00:00+00:00,278.4,86,4.56,100,998,276.25
2023-10-27 22:00:00+00:00,278.4,86,4.66,100,997,276.25
2023-10-27 23:00:00+00:00,278.38,87,4.57,100,997,276.4
2023-10-28 00:00:00+00:00,278.22,87,4.54,100,997,276.24
2023-10-28 01:00:00+00:00,278.22,87,4.68,99,997,276.24
2023-10-28 02:00:00+00:00,278.22,86,4.85,100,997,276.08
2023-10-28 03:00:00+00:00,278.22,86,4.74,99,998,276.08
2023-10-28 04:00:00+00:00,277.88,84,4.46,98,997,275.41
2023-10-28 05:00:00+00:00,277.88,84,4.16,100,997,275.41
2023-10-28 06:00:00+00:00,278.05,86,4.08,92,998,275.91
2023-10-28 07:00:00+00:00,278.38,84,4.28,87,999,275.9
2023-10-28 08:00:00+00:00,279.06,84,4.22,87,999,276.57
2023-10-28 09:00:00+00:00,279.62,82,4.82,96,998,276.77
2023-10-28 10:00:00+00:00,279.96,81,6.02,98,999,276.93
2023-10-28 11:00:00+00:00,280.46,79,5.03,100,999,277.06
2023-10-28 12:00:00+00:00,280.79,78,4.88,100,1001,277.2
2023-10-28 13:00:00+00:00,280.46,79,4.93,100,1000,277.06
2023-10-28 14:00:00+00:00,281.15,80,4.65,99,1000,277.92
2023-10-28 15:00:00+00:00,280.29,81,4.49,97,1001,277.25
2023-10-28 16:00:00+00:00,280.17,82,4.66,78,1001,277.31
2023-10-28 17:00:00+00:00,280.01,82,4.95,69,1001,277.16
2023-10-28 18:00:00+00:00,280.03,82,5.23,75,1001,277.17
2023-10-28 19:00:00+00:00,279.69,83,5.25,75,1000,277.01
2023-10-28 20:00:00+00:00,279.86,86,5.27,95,1001,277.69
2023-10-28 21:00:00+00:00,280.19,87,5.51,71,1001,278.18
2023-10-28 22:00:00+00:00,280.21,87,5.49,62,1001,278.2
2023-10-28 23:00:00+00:00,280.21,87,5.63,99,1001,278.2
2023-10-29 00:00:00+00:00,280.53,87,5.97,94,1001,278.51
2023-10-29 01:00:00+00:00,279.87,89,5.99,99,1000,278.19
2023-10-29 02:00:00+00:00,280.21,90,6.3,100,999,278.68
2023-10-29 03:00:00+00:00,280.74,88,6.72,100,999,278.88
2023-10-29 04:00:00+00:00,280.4,87,7.35,100,999,278.38
2023-10-29 05:00:00+00:00,280.88,87,7.81,100,997,278.86
2023-10-29 06:00:00+00:00,280.82,88,8.38,100,997,278.96
2023-10-29 07:00:00+00:00,281.27,90,8.73,100,995,279.73
2023-10-29 08:00:00+00:00,281.59,91,8.89,100,995,280.21
2023-10-29 09:00:00+00:00,281.77,92,9.19,100,994,280.55
2023-10-29 10:00:00+00:00,282.64,92,8.73,100,992,281.41
2023-10-29 11:00:00+00:00,282.65,92,7.48,100,991,281.42
2023-10-29 12:00:00+00:00,283.4,92,6.14,100,991,282.16
2023-10-29 13:00:00+00:00,285.12,92,6.66,99,990,283.86
2023-10-29 14:00:00+00:00,285.31,92,6.14,57,990,284.05
2023-10-29 15:00:00+00:00,284.99,91,5.68,33,991,283.57
2023-10-29 16:00:00+00:00,283.8,92,5.94,22,990,282.56
2023-10-29 17:00:00+00:00,283.57,94,4.17,46,991,282.65
2023-10-29 18:00:00+00:00,283.07,94,4.31,92,991,282.15
2023-10-29 19:00:00+00:00,282.91,94,3.85,100,991,281.99
2023-10-29 20:00:00+00:00,283.4,94,4.88,95,990,282.48
2023-10-29 21:00:00+00:00,283.56,94,4.76,100,991,282.64
2023-10-29 22:00:00+00:00,283.4,94,3.73,100,991,282.48
2023-10-29 23:00:00+00:00,283.07,92,4.79,100,991,281.83
2023-10-30 00:00:00+00:00,282.68,92,4.67,97,990,281.45
2023-10-30 01:00:00+00:00,282.85,94,5.04,97,991,281.93
2023-10-30 02:00:00+00:00,282.85,94,6.12,100,992,281.93
2023-10-30 03:00:00+00:00,283.16,94,6.65,100,992,282.24
2023-10-30 04:00:00+00:00,283.05,94,6.98,91,993,282.13
2023-10-30 05:00:00+00:00,283.38,94,7.62,95,993,282.46
2023-10-30 06:00:00+00:00,283.4,94,7.59,62,993,282.48
2023-10-30 07:00:00+00:00,283.41,94,7.03,56,994,282.49
2023-10-30 08:00:00+00:00,283.9,92,6.83,39,996,282.65
2023-10-30 09:00:00+00:00,283.92,92,0.45,26,994,282.67
2023-10-30 10:00:00+00:00,284.98,89,0.45,15,996,283.23
2023-10-30 11:00:00+00:00,285.87,87,6.83,9,997,283.76
2023-10-30 12:00:00+00:00,286.19,86,7.03,5,997,283.9
2023-10-30 13:00:00+00:00,286.24,84,6.61,3,996,283.6
2023-10-30 14:00:00+00:00,285.56,86,6.55,0,997,283.29
2023-10-30 15:00:00+00:00,284.49,88,6.47,2,997,282.58
2023-10-30 16:00:00+00:00,283.43,91,6.63,0,996,282.03
2023-10-30 17:00:00+00:00,283.09,92,6.13,68,997,281.85
2023-10-30 18:00:00+00:00,283.08,92,5.27,99,997,281.84
2023-10-30 19:00:00+00:00,282.41,94,5.32,100,997,281.5
2023-10-30 20:00:00+00:00,282.91,92,5.23,100,997,281.67
2023-10-30 21:00:00+00:00,282.72,92,4.77,100,997,281.49
2023-10-30 22:00:00+00:00,282.0,94,3.86,100,996,281.09
2023-10-30 23:00:00+00:00,282.0,94,3.03,100,995,281.09
2023-10-31 00:00:00+00:00,281.35,94,2.28,95,995,280.44
2023-10-31 01:00:00+00:00,281.84,94,1.44,100,994,280.93
2023-10-31 02:00:00+00:00,282.0,94,1.76,100,993,281.09
2023-10-31 03:00:00+00:00,282.0,94,2.26,100,992,281.09
2023-10-31 04:00:00+00:00,282.49,94,2.85,100,991,281.57
2023-10-31 05:00:00+00:00,282.82,94,3.04,100,991,281.9
2023-10-31 06:00:00+00:00,282.82,94,3.09,100,990,281.9
2023-10-31 07:00:00+00:00,282.82,94,3.0,100,989,281.9
2023-10-31 08:00:00+00:00,283.15,94,2.19,100,989,282.23
2023-10-31 09:00:00+00:00,283.08,94,1.2,100,988,282.16
2023-10-31 10:00:00+00:00,283.65,94,1.29,100,987,282.73
2023-10-31 11:00:00+00:00,283.38,94,1.75,100,987,282.46
2023-10-31 12:00:00+00:00,283.05,94,1.67,100,987,282.13
2023-10-31 13:00:00+00:00,282.7,94,4.3,100,987,281.78
2023-10-31 14:00:00+00:00,281.43,94,4.02,100,988,280.52
2023-10-31 15:00:00+00:00,280.38,94,5.36,100,989,279.48
2023-10-31 16:00:00+00:00,279.71,95,0.89,100,991,278.97
2023-10-31 17:00:00+00:00,279.37,95,2.24,99,993,278.63
2023-10-31 18:00:00+00:00,279.19,94,1.79,91,994,278.3
2023-10-31 19:00:00+00:00,279.2,92,1.34,82,996,278.0
2023-10-31 20:00:00+00:00,279.2,89,0.89,76,996,277.53
2023-10-31 21:00:00+00:00,279.2,90,0.89,92,997,277.69
2023-10-31 22:00:00+00:00,279.2,83,1.34,94,998,276.54
2023-10-31 23:00:00+00:00,278.49,86,0.45,89,999,276.34
2023-11-01 00:00:00+00:00,277.26,85,5.96,80,1003,274.97
2023-11-01 01:00:00+00:00,278.26,87,0.89,69,999,276.28
2023-11-01 02:00:00+00:00,277.74,87,0.45,74,1000,275.77
2023-11-01 03:00:00+00:00,277.42,89,4.67,79,1001,275.77
2023-11-01 04:00:00+00:00,277.21,90,4.02,85,1000,275.72
2023-11-01 05:00:00+00:00,277.32,90,3.33,79,1001,275.83
2023-11-01 06:00:00+00:00,277.19,89,2.61,55,1002,275.54
2023-11-01 07:00:00+00:00,276.96,90,2.09,34,1002,275.47
2023-11-01 08:00:00+00:00,277.76,89,1.57,19,1003,276.11
2023-11-01 09:00:00+00:00,278.58,88,0.76,33,1003,276.75
2023-11-01 10:00:00+00:00,279.12,83,2.4,98,1003,276.46
2023-11-01 11:00:00+00:00,280.46,79,3.22,100,1003,277.06
2023-11-01 12:00:00+00:00,280.23,78,3.77,96,1002,276.66
2023-11-01 13:00:00+00:00,280.31,78,4.35,98,1001,276.74
2023-11-01 14:00:00+00:00,280.11,78,5.27,100,1000,276.54
2023-11-01 15:00:00+00:00,279.8,81,5.32,100,1001,276.78
2023-11-01 16:00:00+00:00,279.8,83,5.8,100,999,277.12
2023-11-01 17:00:00+00:00,279.96,83,6.28,100,999,277.28
2023-11-01 18:00:00+00:00,280.51,88,6.65,100,998,278.66
2023-11-01 19:00:00+00:00,281.25,90,7.09,100,997,279.71
2023-11-01 20:00:00+00:00,281.76,92,6.82,100,997,280.54
2023-11-01 21:00:00+00:00,282.33,92,6.13,100,997,281.1
2023-11-01 22:00:00+00:00,282.16,94,5.42,99,995,281.25
2023-11-01 23:00:00+00:00,282.19,94,5.7,99,996,281.28
2023-11-02 00:00:00+00:00,282.52,94,5.78,20,994,281.6
2023-11-02 01:00:00+00:00,282.52,94,5.54,42,994,281.6
2023-11-02 02:00:00+00:00,282.03,94,5.63,66,993,281.12
2023-11-02 03:00:00+00:00,282.82,93,5.57,32,996,281.74
2023-11-02 04:00:00+00:00,282.82,93,5.62,52,996,281.74
2023-11-02 05:00:00+00:00,282.18,94,5.08,47,992,281.27
2023-11-02 06:00:00+00:00,282.52,94,4.73,16,990,281.6
2023-11-02 07:00:00+00:00,282.19,94,5.54,70,991,281.28
2023-11-02 08:00:00+00:00,282.54,94,6.15,80,991,281.62
2023-11-02 09:00:00+00:00,283.57,94,6.74,96,988,282.65
2023-11-02 10:00:00+00:00,284.29,92,7.5,99,988,283.04
2023-11-02 11:00:00+00:00,284.42,90,0.45,99,988,282.84
2023-11-02 12:00:00+00:00,284.29,87,7.85,100,990,282.21
2023-11-02 13:00:00+00:00,284.4,87,7.95,100,986,282.32
2023-11-02 14:00:00+00:00,284.09,87,8.86,100,985,282.01
2023-11-02 15:00:00+00:00,283.92,87,9.59,100,985,281.85
2023-11-02 16:00:00+00:00,283.94,88,9.74,100,984,282.03
2023-11-02 17:00:00+00:00,283.78,88,9.33,100,984,281.88
2023-11-02 18:00:00+00:00,283.92,89,8.86,100,984,282.18
2023-11-02 19:00:00+00:00,283.74,90,8.32,100,983,282.17
2023-11-02 20:00:00+00:00,283.74,92,7.44,100,984,282.5
2023-11-02 21:00:00+00:00,283.2,92,7.06,100,984,281.96
2023-11-02 22:00:00+00:00,283.18,94,6.24,100,983,282.26
2023-11-02 23:00:00+00:00,283.18,94,5.48,100,983,282.26
2023-11-03 00:00:00+00:00,283.18,94,5.04,100,982,282.26
2023-11-03 01:00:00+00:00,283.18,94,5.39,100,981,282.26
2023-11-03 02:00:00+00:00,283.18,94,5.56,100,981,282.26
2023-11-03 03:00:00+00:00,283.18,94,5.58,100,981,282.26
2023-11-03 04:00:00+00:00,283.18,94,4.41,100,981,282.26
2023-11-03 05:00:00+00:00,282.83,94,4.89,100,981,281.91
2023-11-03 06:00:00+00:00,282.84,94,4.66,100,980,281.92
2023-11-03 07:00:00+00:00,283.17,94,4.39,94,981,282.25
2023-11-03 08:00:00+00:00,283.51,94,4.8,31,981,282.59
2023-11-03 09:00:00+00:00,283.85,92,4.63,74,981,282.6
2023-11-03 10:00:00+00:00,284.74,90,4.24,44,981,283.16
